time,issue_id,event_id,type,author,action,url
2024-11-27 08:54:55+00:00,139,15449203192,label,Sebastienlejeune,labeled Usage Goal,https://github.com/ospo-alliance/my-ggi-board-test/issues/139
2024-11-27 08:54:52+00:00,138,15449202619,label,Sebastienlejeune,labeled Not Selected,https://github.com/ospo-alliance/my-ggi-board-test/issues/138
2024-11-27 08:54:52+00:00,138,15449202627,label,Sebastienlejeune,labeled Team Leader,https://github.com/ospo-alliance/my-ggi-board-test/issues/138
2024-11-27 08:54:52+00:00,138,15449202635,label,Sebastienlejeune,labeled Usage Goal,https://github.com/ospo-alliance/my-ggi-board-test/issues/138
2024-11-27 08:54:49+00:00,137,15449202058,label,Sebastienlejeune,labeled Not Selected,https://github.com/ospo-alliance/my-ggi-board-test/issues/137
2024-11-27 08:54:49+00:00,137,15449202062,label,Sebastienlejeune,labeled Team Leader,https://github.com/ospo-alliance/my-ggi-board-test/issues/137
2024-11-27 08:54:49+00:00,137,15449202067,label,Sebastienlejeune,labeled Usage Goal,https://github.com/ospo-alliance/my-ggi-board-test/issues/137
2024-11-27 08:54:46+00:00,136,15449201446,label,Sebastienlejeune,labeled Developer,https://github.com/ospo-alliance/my-ggi-board-test/issues/136
2024-11-27 08:54:46+00:00,136,15449201452,label,Sebastienlejeune,labeled Not Selected,https://github.com/ospo-alliance/my-ggi-board-test/issues/136
2024-11-27 08:54:46+00:00,136,15449201459,label,Sebastienlejeune,labeled Team Leader,https://github.com/ospo-alliance/my-ggi-board-test/issues/136
2024-11-27 08:54:46+00:00,136,15449201465,label,Sebastienlejeune,labeled Usage Goal,https://github.com/ospo-alliance/my-ggi-board-test/issues/136
